Date,PIN,MAP,PEN,VAL,ADR,ASI,BAS,FLR,NAR,TSM,CPL,MER,ALT
11/28/2016,28.6,22.69,5.7,8.81,13.31,27.73,5.84,38.57,23.38,23.54,29.03,29.6,18.77
11/29/2016,28.59,22.67,5.71,8.81,13.32,27.72,5.84,38.54,23.38,23.54,29.03,29.64,18.77
11/30/2016,28.6,22.65,5.72,8.82,13.32,27.72,5.86,38.59,23.42,23.53,29.04,29.67,18.78
12/1/2016,28.61,22.65,5.72,8.83,13.33,27.73,5.87,38.64,23.43,23.54,29.05,29.57,18.8
12/2/2016,28.61,22.65,5.8,8.83,13.34,27.72,5.87,38.6,23.44,23.54,29.05,29.55,18.8
12/3/2016,28.58,22.64,5.79,8.83,13.32,27.72,,38.54,23.4,23.54,29.05,29.5,18.79
12/4/2016,28.55,22.62,5.79,8.84,13.31,27.71,,38.48,23.37,23.53,29.05,29.35,18.78
12/5/2016,28.56,22.57,5.79,8.85,13.32,27.7,,38.48,23.38,23.52,29.07,29.34,18.8
12/6/2016,28.58,22.58,5.79,8.86,13.34,27.71,,38.55,23.41,23.53,29.08,29.39,18.82
12/7/2016,28.58,22.56,5.79,8.87,13.34,,,38.56,23.42,23.56,29.08,29.33,18.82
12/8/2016,28.58,22.55,5.8,8.87,13.34,,,38.56,23.42,23.55,29.09,29.37,18.83
12/9/2016,28.57,22.49,5.8,8.87,13.36,,,38.55,23.42,23.54,29.09,29.27,18.83
12/10/2016,28.57,22.65,5.81,8.88,13.35,27.68,,38.56,23.43,23.52,29.1,29.21,18.85
12/11/2016,28.56,22.53,5.82,8.88,13.35,27.7,,38.55,23.43,23.51,29.11,29.16,18.85
12/12/2016,28.55,22.5,5.83,8.88,13.35,27.69,,38.51,23.42,23.51,29.11,29.18,18.84
12/13/2016,28.56,22.46,5.83,8.89,13.37,27.68,,38.56,23.42,23.51,29.12,29.21,18.86
12/14/2016,28.57,22.45,5.83,8.9,13.37,27.69,,38.63,23.45,23.51,29.13,29.18,18.87
12/15/2016,28.59,22.4,5.84,8.91,13.38,27.68,,38.77,23.51,23.51,29.14,29.16,18.89
12/16/2016,28.61,22.39,5.85,8.92,13.38,27.7,,38.81,23.54,23.52,29.15,29.18,18.9
12/17/2016,28.59,22.38,5.85,8.92,13.39,27.69,,38.78,23.53,23.49,29.15,29.16,18.9
12/18/2016,28.58,22.44,5.84,8.92,13.41,27.68,,38.73,23.52,23.49,29.16,29.15,18.89
12/19/2016,28.58,22.46,5.86,8.93,13.4,27.68,,38.74,23.52,23.49,29.16,29.18,18.9
12/20/2016,28.58,22.44,5.86,8.93,13.4,27.68,,38.72,23.52,23.5,29.17,29.25,18.9
12/21/2016,28.58,22.42,5.86,8.94,13.41,27.67,,38.75,23.54,23.55,29.17,29.15,18.91
12/22/2016,28.59,22.51,5.86,8.95,13.42,27.67,,38.81,23.57,23.54,29.18,29.08,18.93
12/23/2016,28.56,22.75,5.86,8.95,13.42,27.67,,38.8,23.57,23.53,29.18,29.17,18.93
12/24/2016,28.56,22.55,5.87,8.95,13.43,27.67,,38.78,23.56,23.51,29.19,29.07,18.94
12/25/2016,28.55,22.4,5.87,8.96,13.43,27.66,,38.75,23.54,23.51,29.2,29.05,18.93
12/26/2016,28.55,22.36,5.88,8.97,13.44,27.66,,38.77,23.54,23.51,29.2,29.22,18.94
12/27/2016,28.56,22.32,5.89,8.98,13.45,27.65,,38.83,23.57,23.51,29.21,29.18,18.96
12/28/2016,28.56,22.31,5.89,8.98,13.45,27.66,,38.85,23.58,23.51,29.22,29.2,18.96
12/29/2016,28.57,22.26,5.9,8.98,13.45,27.66,,38.89,23.59,23.53,29.22,29.12,18.97
12/30/2016,28.58,22.49,5.9,8.98,13.46,27.65,,38.91,23.59,23.56,29.23,29.11,18.98
12/31/2016,28.58,22.3,5.91,8.99,13.46,27.65,,38.93,23.61,23.52,29.24,29.09,18.98
1/1/2017,28.57,22.27,5.9,9,13.46,27.65,,38.92,23.62,23.51,29.24,29.07,18.99
1/2/2017,28.56,22.19,5.91,9,13.46,27.65,,38.91,23.61,23.49,29.25,29.01,18.99
1/3/2017,28.55,22.17,5.91,9,13.47,27.64,,38.88,23.61,23.47,29.25,28.98,18.99
1/4/2017,28.56,22.19,5.92,9.01,13.48,27.64,,38.92,23.61,23.45,29.26,29.08,19.01
1/5/2017,28.58,22.18,5.92,9.02,13.49,27.65,,38.99,23.65,23.46,29.27,29.02,19.02
1/6/2017,28.6,22.25,5.92,9.02,13.49,27.65,,39.01,23.67,23.48,29.27,29.1,19.02
1/7/2017,28.6,22.25,5.92,9.02,13.49,27.64,,39,23.67,23.45,29.28,29.02,19.02
1/8/2017,28.57,22.19,5.92,9.02,13.5,27.64,,38.94,23.66,23.44,29.28,28.99,19.02
1/9/2017,28.56,22.11,5.93,9.03,13.51,27.63,,38.93,23.65,23.43,29.29,29.08,19.03
1/10/2017,28.56,22.26,5.94,9.04,13.51,27.63,,38.95,23.66,23.43,29.3,29.05,19.04
1/11/2017,28.56,22.14,5.92,9.04,13.51,27.63,,38.97,23.68,23.43,29.3,28.98,19.04
1/12/2017,28.55,22,5.86,9.05,13.5,27.63,,38.95,23.69,23.42,29.31,28.94,19.05
1/13/2017,28.55,21.92,5.81,9.05,13.51,27.63,,38.97,23.7,23.42,29.31,28.9,19.05
1/14/2017,28.54,21.92,5.78,9.04,13.51,27.63,,38.92,23.69,23.4,29.32,28.91,19.05
1/15/2017,28.54,21.95,5.76,9.04,13.51,27.62,,38.92,23.68,23.4,29.32,28.87,19.06
1/16/2017,28.55,21.89,5.74,9.05,13.51,27.62,,38.89,23.69,23.42,29.33,28.86,19.07
1/17/2017,28.54,21.84,5.72,9.05,13.51,27.62,,38.9,23.7,23.43,29.34,28.84,19.07
1/18/2017,28.53,21.86,5.69,9.05,13.52,27.62,,38.93,23.72,23.42,29.35,28.85,19.08
1/19/2017,28.55,21.91,5.64,9.05,13.53,27.63,,39,23.76,23.4,29.35,28.85,19.1
1/20/2017,28.56,21.86,5.58,9.04,13.53,27.63,,39.05,23.79,23.4,29.36,28.83,19.11
1/21/2017,28.55,21.8,5.54,9.03,13.53,27.63,,39.03,23.79,23.43,29.36,28.77,19.1
1/22/2017,28.53,21.73,5.49,9.02,13.53,27.62,,38.99,23.78,23.41,29.37,28.69,19.1
1/23/2017,28.53,21.61,5.45,9,13.53,27.62,,38.96,23.77,23.4,29.37,28.66,19.11
1/24/2017,28.53,21.71,5.41,8.99,13.53,27.62,,38.95,23.78,23.39,29.38,28.7,19.12
1/25/2017,28.54,21.62,5.36,8.98,13.52,27.62,,38.97,23.79,23.38,29.39,28.69,19.13
1/26/2017,28.54,21.61,5.32,8.96,13.52,27.61,,38.96,23.8,23.4,29.39,28.65,19.13
1/27/2017,28.55,21.71,5.29,8.95,13.53,27.61,,38.98,23.81,23.39,29.4,28.61,19.14
1/28/2017,28.55,21.64,5.25,8.93,13.53,27.62,,39,23.84,23.38,29.41,28.6,19.14
1/29/2017,28.55,21.61,5.22,8.91,13.53,27.62,,39,23.83,23.37,29.41,28.55,19.15
1/30/2017,28.54,21.56,5.2,8.89,13.52,27.62,,38.95,23.74,23.36,29.41,28.59,19.15
1/31/2017,28.54,21.71,5.19,8.88,13.56,27.61,,38.93,23.65,23.35,29.42,28.49,19.16
2/1/2017,28.53,21.78,5.16,8.86,13.54,27.61,,38.83,23.55,23.37,29.42,28.52,19.15
2/2/2017,28.53,21.66,5.14,8.85,13.53,27.6,,38.78,23.49,23.39,29.42,28.54,19.15
2/3/2017,28.54,21.8,5.13,8.84,13.53,27.6,,38.78,23.44,23.38,29.43,28.6,19.16
2/4/2017,28.54,21.71,5.12,8.81,13.54,27.6,,38.78,23.43,23.36,29.43,28.51,19.17
2/5/2017,28.53,21.55,5.11,8.8,13.54,27.6,,38.77,23.4,23.37,29.44,28.47,19.17
2/6/2017,28.52,21.62,5.11,8.78,13.54,27.6,,38.73,23.4,23.37,29.44,28.45,19.17
2/7/2017,28.51,21.57,5.11,8.77,13.54,27.59,,38.72,23.43,23.36,29.44,28.52,19.18
2/8/2017,28.53,21.74,5.11,8.76,13.54,27.59,,38.72,23.48,23.35,29.45,28.59,19.19
2/9/2017,28.55,21.57,5.11,8.74,13.55,27.59,,38.72,23.52,23.37,29.45,28.54,19.2
2/10/2017,28.54,21.59,5.11,8.73,13.54,27.59,,38.67,23.55,23.37,29.45,28.8,19.2
2/11/2017,28.55,21.47,5.11,8.72,13.56,27.59,,38.65,23.57,23.38,29.46,28.6,19.2
2/12/2017,28.54,21.6,5.11,8.71,13.55,27.59,,38.6,23.58,23.36,29.46,28.46,19.2
2/13/2017,28.54,21.49,5.11,8.7,13.56,27.59,,38.59,23.62,23.36,29.47,28.4,19.21
2/14/2017,28.57,21.49,5.12,8.69,13.56,27.59,,38.66,23.69,23.35,29.47,28.49,19.23
2/15/2017,28.58,21.48,5.12,8.69,13.56,27.59,,38.73,23.72,23.35,29.48,28.58,19.25
2/16/2017,28.58,21.58,5.11,8.68,13.56,27.6,,38.71,23.73,23.38,29.48,28.68,19.24
2/17/2017,28.56,21.57,5.12,8.67,13.57,27.58,,38.63,23.71,23.39,29.48,28.79,19.23
2/18/2017,28.58,21.76,5.13,8.66,13.56,27.58,,38.61,23.73,23.37,29.48,28.6,19.24
2/19/2017,28.58,21.62,5.13,8.66,13.57,27.58,,38.61,23.74,23.37,29.48,28.49,19.25
2/20/2017,28.59,21.44,5.13,8.65,13.57,27.58,,38.59,23.75,23.37,29.49,28.69,19.25
2/21/2017,28.59,21.58,5.13,8.64,13.56,27.58,,38.56,23.75,23.36,29.49,28.77,19.25
2/22/2017,28.59,21.59,5.14,8.63,13.56,27.57,,38.53,23.75,23.34,29.49,28.69,19.26
2/23/2017,28.59,21.47,5.15,8.63,13.56,27.57,,38.5,23.76,23.33,29.5,28.86,19.26
2/24/2017,28.61,21.41,5.15,8.63,13.57,27.57,,38.51,23.77,23.34,29.5,28.68,19.26
2/25/2017,28.62,21.51,5.15,8.62,13.57,27.57,,38.45,23.76,23.35,29.5,28.51,19.27
2/26/2017,28.6,21.66,5.15,8.61,13.57,27.57,,38.47,23.77,23.35,29.5,28.44,19.27
2/27/2017,28.59,21.51,5.16,8.61,13.57,27.56,,38.43,23.78,23.35,29.5,28.44,19.27
2/28/2017,28.58,21.73,5.16,8.61,13.58,27.56,,38.38,23.77,23.35,29.51,28.38,19.28
3/1/2017,28.58,21.68,5.15,8.6,13.58,27.56,,38.36,23.75,23.34,29.51,28.3,19.28
3/2/2017,28.59,21.52,5.15,8.6,13.58,27.55,,38.41,23.79,23.35,29.52,28.32,19.3
3/3/2017,28.59,21.41,5.15,8.6,13.58,27.56,,38.45,23.81,23.36,29.52,28.51,19.31
3/4/2017,28.58,21.41,5.15,8.59,13.56,27.56,,38.4,23.82,23.34,29.52,28.36,19.3
3/5/2017,28.56,21.4,5.15,8.59,13.56,27.55,,38.35,23.8,23.33,29.52,28.24,19.3
3/6/2017,28.57,21.44,5.16,8.59,13.56,27.55,,38.38,23.81,23.32,29.53,28.28,19.31
3/7/2017,28.58,21.43,5.16,8.58,13.56,27.55,,38.4,23.83,23.33,29.53,28.32,19.32
3/8/2017,28.58,21.4,5.16,8.58,13.56,27.55,,38.4,23.82,23.33,29.53,28.3,19.32
3/9/2017,28.58,21.48,5.16,8.57,13.56,27.55,,38.35,23.82,23.33,29.53,28.36,19.32
3/10/2017,28.59,21.35,5.17,8.58,13.59,27.54,,38.4,23.85,23.34,29.54,28.37,19.33
3/11/2017,28.59,21.39,5.18,8.57,13.58,27.54,,38.39,23.86,23.34,29.54,28.31,19.33
3/12/2017,28.61,21.55,5.18,8.56,13.61,27.54,,38.39,23.86,23.34,29.54,28.23,19.34
3/13/2017,28.6,21.45,5.19,8.56,13.61,27.54,,38.36,23.86,23.34,29.55,28.25,19.34
3/14/2017,28.61,21.48,5.2,8.56,13.61,27.53,,38.39,23.87,23.35,29.55,28.27,19.35
3/15/2017,28.62,21.4,5.21,8.56,13.61,27.54,,38.38,23.88,23.36,29.55,28.35,19.36
3/16/2017,28.62,21.34,5.22,8.56,13.61,27.53,,38.34,23.87,23.36,29.55,28.37,19.36
3/17/2017,28.62,21.44,5.22,8.55,13.62,27.53,,38.33,23.88,23.35,29.55,28.45,19.36
3/18/2017,28.64,21.41,5.23,8.55,13.62,27.53,,38.38,23.9,23.33,29.56,28.46,19.38
3/19/2017,28.64,21.42,5.24,8.55,13.62,27.54,,38.4,23.91,23.33,29.55,28.31,19.38
3/20/2017,28.64,21.54,5.24,8.55,13.62,27.53,5.51,38.41,23.91,23.33,29.56,28.44,19.38
3/21/2017,28.64,21.49,5.25,8.55,13.63,27.53,5.49,38.43,23.93,23.33,29.55,28.53,19.39
3/22/2017,28.64,21.42,5.25,8.55,13.63,27.51,5.47,38.43,23.93,23.31,29.56,28.46,19.4
3/23/2017,28.62,21.6,5.25,8.55,13.63,27.53,5.45,38.36,23.91,23.31,29.55,28.62,19.39
3/24/2017,28.61,21.47,5.26,8.55,13.63,27.52,5.43,38.3,23.89,23.33,29.56,28.48,19.39
3/25/2017,28.61,21.44,5.27,8.55,13.63,27.51,5.42,38.3,23.89,23.33,29.56,28.39,19.4
3/26/2017,28.62,21.43,5.27,8.55,13.63,27.51,5.41,38.32,23.89,23.32,29.56,28.27,19.41
3/27/2017,28.66,21.47,5.28,8.55,13.62,27.51,5.4,38.35,23.91,23.29,29.57,28.18,19.42
3/28/2017,28.65,21.89,5.29,8.55,13.63,27.51,5.39,38.36,23.92,23.31,29.57,28.18,19.42
3/29/2017,28.66,21.53,5.29,8.55,13.62,27.51,5.38,38.36,23.92,23.35,29.57,28.19,19.42
3/30/2017,28.66,21.52,5.3,8.55,13.63,27.5,5.38,38.34,23.92,23.35,29.57,28.21,19.43
3/31/2017,28.67,21.69,5.31,8.56,13.65,27.51,5.38,38.38,23.94,23.35,29.58,28.24,19.44
4/1/2017,28.68,21.51,5.32,8.56,13.64,27.51,5.38,38.4,23.96,23.38,29.58,28.26,19.44
4/2/2017,28.67,21.59,5.32,8.55,13.64,27.5,5.37,38.34,23.94,23.36,29.57,28.16,19.44
4/3/2017,28.66,21.53,5.33,8.56,13.66,27.49,5.37,38.28,23.92,23.34,29.58,28.32,19.44
4/4/2017,28.66,21.5,5.33,8.56,13.68,27.49,5.37,38.27,23.91,23.34,29.58,28.38,19.45
4/5/2017,28.67,21.59,5.34,8.57,13.66,27.49,5.38,38.26,23.91,23.33,29.58,28.33,19.46
4/6/2017,28.67,21.52,5.34,8.56,13.66,27.48,5.38,38.26,23.91,23.34,29.58,28.18,19.46
4/7/2017,28.65,21.55,5.35,8.57,13.67,27.48,5.38,38.25,23.91,23.35,29.59,28.11,19.47
4/8/2017,28.66,21.57,5.36,8.57,13.68,27.48,5.38,38.32,23.94,23.34,29.59,28.13,19.48
4/9/2017,28.65,21.55,5.36,8.57,13.68,27.48,5.39,38.29,23.94,23.33,29.59,28.03,19.47
4/10/2017,28.66,21.65,5.37,8.58,13.69,27.48,5.39,38.28,23.94,23.34,29.59,27.96,19.48
4/11/2017,28.66,21.69,5.38,8.58,13.69,27.47,5.4,38.3,23.95,23.36,29.59,27.95,19.49
4/12/2017,28.67,21.67,5.38,8.59,13.7,27.47,5.4,38.31,23.96,23.36,29.6,27.91,19.49
4/13/2017,28.67,21.84,5.39,8.59,13.69,27.47,5.41,38.3,23.98,23.37,29.6,27.88,19.5
4/14/2017,28.69,21.87,5.39,8.58,13.69,27.47,5.41,38.29,23.98,23.35,29.6,27.84,19.51
4/15/2017,28.7,21.91,5.4,8.57,13.72,27.46,5.42,38.28,23.98,23.36,29.6,27.87,19.51
4/16/2017,28.69,21.96,5.4,8.56,13.71,27.46,5.43,38.27,23.98,23.37,29.6,27.78,19.51
4/17/2017,28.68,21.82,5.41,8.55,13.71,27.45,5.43,38.25,23.97,23.37,29.6,27.77,19.51
4/18/2017,28.68,21.87,5.41,8.54,13.72,27.45,5.45,38.29,23.99,23.38,29.61,27.76,19.52
4/19/2017,28.69,21.81,5.42,8.53,13.73,27.45,5.45,38.3,24,23.37,29.61,27.94,19.52
4/20/2017,28.68,21.96,5.42,8.53,13.74,27.45,5.46,38.21,23.97,23.35,29.61,27.81,19.52
4/21/2017,28.67,21.8,5.42,8.52,13.73,27.44,5.46,38.24,23.98,23.37,29.61,27.74,19.54
4/22/2017,28.69,21.87,5.42,8.51,13.73,27.44,5.48,38.32,24.01,23.39,29.62,27.75,19.55
4/23/2017,28.69,21.94,5.42,8.5,13.74,27.44,5.48,38.35,24.03,23.39,29.62,27.71,19.55
4/24/2017,28.68,22.13,5.42,8.49,13.74,27.44,5.49,38.31,24.03,23.39,29.61,27.75,19.55
4/25/2017,28.66,22.13,5.42,8.48,13.74,27.43,5.49,38.19,23.98,23.37,29.61,27.72,19.54
4/26/2017,28.67,21.91,5.42,8.48,13.75,27.42,5.5,38.2,23.99,23.35,29.62,27.71,19.56
4/27/2017,28.68,21.79,5.42,8.48,13.75,27.43,5.51,38.36,24.05,23.34,29.63,27.67,19.57
4/28/2017,28.69,21.77,5.41,8.47,13.76,27.43,5.52,38.39,24.07,23.34,29.63,27.65,19.58
4/29/2017,28.69,21.73,5.41,8.46,13.76,27.43,5.52,38.39,24.08,23.33,29.63,27.63,19.58
4/30/2017,28.69,21.73,5.4,8.46,13.76,27.42,5.53,38.39,24.09,23.32,29.63,27.64,19.59
5/1/2017,28.69,21.73,5.39,8.46,13.77,27.41,5.54,38.37,24.09,23.3,29.63,27.7,19.59
5/2/2017,28.68,21.9,5.39,8.45,13.77,27.41,5.54,38.32,24.08,23.28,29.63,27.73,19.59
5/3/2017,28.68,21.98,5.38,8.45,13.78,27.4,5.55,38.32,24.08,23.29,29.63,27.71,19.6
5/4/2017,28.67,21.88,5.38,8.44,13.79,27.39,5.55,38.26,24.06,23.3,29.63,27.71,19.59
5/5/2017,28.68,21.89,5.38,8.45,13.79,27.39,5.56,38.28,24.07,23.28,29.64,27.65,19.6
5/6/2017,28.68,21.89,5.37,8.44,13.79,27.39,5.56,38.31,24.08,23.26,29.64,27.75,19.61
5/7/2017,28.67,21.95,5.36,8.43,13.81,27.39,5.57,38.29,24.08,23.25,29.64,27.67,19.61
5/8/2017,28.67,21.83,5.36,8.43,13.79,27.37,5.57,38.25,24.07,23.26,29.64,27.66,19.61
5/9/2017,28.68,21.89,5.36,8.44,13.79,27.37,5.58,38.26,24.07,23.25,29.64,27.81,19.62
5/10/2017,28.69,21.86,5.36,8.44,13.8,27.37,5.59,38.31,24.1,23.23,29.65,27.85,19.63
5/11/2017,28.69,21.79,5.35,8.43,13.8,27.36,5.6,38.32,24.11,23.29,29.65,27.87,19.63
5/12/2017,28.69,21.84,5.35,8.43,13.81,27.36,5.6,38.31,24.11,23.28,29.65,27.8,19.64
5/13/2017,28.68,21.81,5.35,8.43,13.81,27.35,5.61,38.25,24.09,23.25,29.65,27.74,19.64
5/14/2017,28.68,21.81,5.35,8.43,13.81,27.34,5.61,38.24,24.08,23.25,29.65,27.67,19.64
5/15/2017,28.68,21.73,5.35,8.43,13.81,27.34,5.62,38.27,24.1,23.25,29.65,27.8,19.65
5/16/2017,28.69,21.74,5.35,8.43,13.81,27.34,5.63,38.29,24.12,23.26,29.66,27.72,19.66
5/17/2017,28.7,21.78,5.35,8.43,13.82,27.34,5.64,38.32,24.13,23.25,29.66,27.7,19.66
5/18/2017,28.69,21.79,5.35,8.42,13.82,27.33,5.64,38.26,24.13,23.24,29.65,27.69,19.66
5/19/2017,28.68,21.83,5.35,8.42,13.85,27.32,5.64,38.19,24.09,23.21,29.66,27.74,19.66
5/20/2017,28.69,21.86,5.35,8.43,13.84,27.32,5.64,38.27,24.12,23.21,29.67,27.64,19.68
5/21/2017,28.69,21.82,5.35,8.42,13.84,27.32,5.58,38.3,24.1,23.24,29.67,27.58,19.69
5/22/2017,28.68,21.78,5.34,8.41,13.84,27.31,5.42,38.33,23.98,23.26,29.67,27.56,19.69
5/23/2017,28.71,21.84,5.34,8.39,13.86,27.31,5.28,38.38,23.82,23.24,29.67,27.54,19.7
5/24/2017,28.71,21.85,5.33,8.38,13.86,27.31,5.16,38.36,23.79,23.22,29.67,27.62,19.7
5/25/2017,28.71,21.96,5.33,8.38,13.87,27.3,5.07,38.34,23.8,23.22,29.67,27.54,19.71
5/26/2017,28.71,21.89,5.32,8.37,13.85,27.29,5.01,38.36,23.82,23.23,29.67,27.56,19.71
5/27/2017,28.71,21.91,5.32,8.36,13.83,27.29,4.95,38.38,23.86,23.22,29.68,27.62,19.71
5/28/2017,28.71,21.86,5.31,8.36,13.84,27.28,4.91,38.39,23.9,23.2,29.68,27.63,19.72
5/29/2017,28.71,21.92,5.31,8.35,13.84,27.28,4.88,38.39,23.95,23.2,29.68,27.57,19.72
5/30/2017,28.67,21.82,5.3,8.34,13.84,27.27,4.85,38.37,23.96,23.21,29.68,27.61,19.72
5/31/2017,28.65,21.77,5.3,8.34,13.84,27.26,4.82,38.32,23.96,23.19,29.67,27.56,19.72
6/1/2017,28.66,21.86,,8.34,13.84,27.26,4.81,38.38,24,23.19,29.68,27.64,19.74
6/2/2017,28.68,21.84,,8.33,13.83,27.26,4.8,38.43,24.04,23.21,29.68,27.72,19.74
6/3/2017,28.67,21.78,,8.32,13.83,27.26,4.79,38.38,24.03,23.21,29.68,27.64,19.73
6/4/2017,28.66,21.73,,8.32,13.82,27.25,4.78,38.34,24.03,23.21,29.68,27.56,19.74
6/5/2017,28.66,21.73,,8.31,13.83,27.24,4.78,38.27,24.02,23.2,29.68,27.81,19.73
6/6/2017,28.67,21.77,,8.31,13.84,27.23,4.78,38.27,24.03,23.19,29.68,27.79,19.74
6/7/2017,28.67,21.81,,8.3,13.84,27.22,4.78,38.28,24.04,23.18,29.68,27.75,19.75
6/8/2017,28.66,21.85,,8.3,13.84,27.17,4.78,38.22,23.99,23.18,29.68,27.67,19.75
6/9/2017,28.7,21.91,,8.31,13.84,27.18,4.8,38.41,24.07,23.18,29.7,27.67,19.78
6/10/2017,28.71,21.85,,8.29,13.84,27.19,4.8,38.43,24.09,23.17,29.69,27.58,19.78
6/11/2017,28.69,21.92,,8.3,13.83,27.17,4.8,38.35,24.06,23.17,29.69,27.56,19.77
6/12/2017,28.7,21.94,,8.29,13.82,27.16,4.8,38.33,24.06,23.18,29.69,27.52,19.77
6/13/2017,28.7,22.01,,8.29,13.84,27.16,4.81,38.35,24.07,23.17,29.7,27.58,19.78
6/14/2017,28.71,21.99,,8.28,13.83,27.16,4.82,38.42,24.1,23.16,29.7,27.71,19.8
6/15/2017,28.7,21.88,,8.28,13.84,27.15,4.82,38.41,24.1,23.16,29.7,27.67,19.8
6/16/2017,28.69,21.96,,8.27,13.83,27.14,4.82,38.37,24.09,23.14,29.69,27.71,19.79
6/17/2017,28.67,21.98,,8.27,13.84,27.13,4.83,38.29,24.07,23.14,29.69,27.65,19.79
6/18/2017,28.67,22.04,,8.26,13.85,27.13,4.84,38.28,24.07,23.19,29.69,27.58,19.8
6/19/2017,28.67,21.97,,8.26,13.84,27.12,4.85,38.29,24.07,23.19,29.69,27.79,19.81
6/20/2017,28.71,22.01,,8.26,13.85,27.12,4.86,38.4,24.11,23.17,29.7,27.73,19.82
6/21/2017,28.73,21.99,,8.26,13.85,27.11,4.87,38.43,24.12,23.16,29.7,28.01,19.83
6/22/2017,28.72,21.98,,8.26,13.85,27.1,4.88,38.38,24.12,23.18,29.7,27.98,19.83
6/23/2017,28.72,22.02,,8.26,13.85,27.09,4.89,38.39,24.11,23.16,29.7,28.08,19.84
6/24/2017,28.73,22.11,,8.26,13.86,27.09,4.9,38.42,24.13,23.16,29.7,27.89,19.84
6/25/2017,28.73,22.08,,8.25,13.86,27.09,4.91,38.42,24.13,23.17,29.7,27.82,19.84
6/26/2017,28.73,21.99,,8.25,13.85,27.08,4.92,38.39,24.12,23.17,29.7,28.04,19.84
6/27/2017,28.73,22.1,,8.25,13.85,27.07,4.94,38.37,24.11,23.17,29.7,28,19.85
6/28/2017,28.74,22.1,,8.25,13.86,27.07,4.95,38.41,24.13,23.16,29.7,27.95,19.86
6/29/2017,28.74,22.16,,8.25,13.86,27.06,4.96,38.38,24.1,23.16,29.7,27.88,19.85
6/30/2017,28.74,22.2,,8.26,13.87,27.05,4.97,38.4,24.1,23.17,29.7,28,19.86
7/1/2017,28.76,22.12,,8.26,13.87,27.05,4.99,38.43,24.12,23.17,29.7,27.86,19.87
7/2/2017,28.78,22.12,,8.26,13.85,27.05,5,38.5,24.16,23.16,29.71,27.85,19.88
7/3/2017,28.79,22.12,,8.26,13.86,27.05,5.01,38.51,24.16,23.14,29.7,28.17,19.89
7/4/2017,28.79,22.16,,8.26,13.86,27.04,5.02,38.48,24.15,23.14,29.7,28.17,19.88
7/5/2017,28.79,22.24,,8.26,13.86,27.03,5.04,38.49,24.15,23.17,29.7,28.07,19.89
7/6/2017,28.78,22.27,,8.26,13.86,27.02,5.05,38.45,24.14,23.19,29.7,28.04,19.89
7/7/2017,28.78,22.24,,8.26,13.86,27.02,5.07,38.45,24.13,23.19,29.7,28.21,19.89
7/8/2017,28.78,22.21,,8.26,13.86,27.01,5.08,38.44,24.12,23.17,29.7,28.07,19.9
7/9/2017,28.79,22.18,,8.26,13.86,27,5.1,38.45,24.12,23.15,29.71,28,19.9
7/10/2017,28.79,22.21,,8.26,13.85,27,5.11,38.45,24.11,23.14,29.71,28.35,19.91
7/11/2017,28.8,22.18,,8.27,13.87,26.99,5.13,38.45,24.12,23.15,29.71,28.23,19.91
7/12/2017,28.8,22.29,,8.27,13.88,26.99,5.14,38.45,24.12,23.15,29.71,28.38,19.91
7/13/2017,28.81,22.38,,8.27,13.88,26.98,5.16,38.43,24.11,23.16,29.71,28.29,19.92
7/14/2017,28.81,22.46,,8.28,13.88,26.97,5.17,38.4,24.1,23.15,29.71,28.54,19.92
7/15/2017,28.8,22.37,,8.28,13.87,26.97,5.18,38.36,24.07,23.16,29.7,28.19,19.92
7/16/2017,28.81,22.24,,8.29,13.88,26.96,5.2,38.37,24.06,23.18,29.71,28.05,19.93
7/17/2017,28.82,22.22,,8.29,13.88,26.95,5.22,38.47,24.11,23.18,29.71,28.66,19.94
7/18/2017,28.85,22.27,,8.3,13.88,26.94,5.23,38.57,24.13,23.19,29.72,28.62,19.95
7/19/2017,28.83,22.3,,8.3,13.89,26.94,5.24,38.5,24.12,23.19,29.71,28.77,19.94
7/20/2017,28.83,22.39,,8.3,13.89,26.93,5.26,38.47,24.1,23.19,29.71,28.49,19.94
7/21/2017,28.84,22.31,,8.3,13.89,26.92,5.27,38.46,24.09,23.18,29.71,28.89,19.95
7/22/2017,28.85,22.28,,8.31,13.89,26.92,5.29,38.47,24.09,23.19,29.71,28.62,19.95
7/23/2017,28.85,22.28,,8.32,13.89,26.91,5.3,38.46,24.09,23.25,29.72,28.51,19.96
7/24/2017,28.87,22.3,,8.33,13.9,26.91,5.32,38.55,24.1,23.21,29.72,29.1,19.97
7/25/2017,28.88,22.34,,8.33,13.9,26.9,5.33,38.57,24.12,23.19,29.72,28.83,19.97
7/26/2017,28.87,22.4,,8.34,13.91,26.89,5.35,38.61,24.11,23.2,29.72,29.11,19.97
7/27/2017,28.87,22.53,,8.34,13.92,26.89,5.36,38.67,24.11,23.2,29.72,29.01,19.97
7/28/2017,28.88,22.53,,8.35,13.92,26.88,5.37,38.64,24.11,23.19,29.72,29.22,19.98
7/29/2017,28.89,22.61,,8.36,13.93,26.88,5.39,38.64,24.12,23.18,29.72,28.99,19.99
7/30/2017,28.89,22.58,,8.36,13.92,26.88,5.41,38.67,24.13,23.19,29.72,28.85,19.99
